sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), , conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12)
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:14.025753,2022-09-16 11:48:14.523589,1663321694.025753,1663321694.523589,2014.515416,2015.013252,0.497837,10.0,18.0,650.0,1056.0,65.0,64.0,65.0,52.0,65.0,58.667,10445.189,16969.414,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.667,0.0552765793270534,0.0292844632092644,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.006,0.485,0.0,0.0,0.000904,0.03126,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:15.019488,2022-09-16 11:48:15.519040,1663321695.019488,1663321695.51904,2015.509151,2016.008703,0.499553,9.0,18.0,585.0,1044.0,65.0,64.0,65.0,52.0,65.0,58.0,9368.375,16718.946,117.0,108.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0624006390571594,0.0293854124405804,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000367,0.029232,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:15.001165,2022-09-16 11:48:15.417205,1663321695.001165,1663321695.417205,2015.490828,2015.906868,0.416041,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23824.565,17940.532,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0207756996154785,0.0296952894755772,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020174,0.028913,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:15.019033,2022-09-16 11:48:15.515048,1663321695.019033,1663321695.515048,2015.508696,2016.004711,0.496016,9.0,18.0,585.0,1044.0,65.0,64.0,65.0,52.0,65.0,58.0,9435.178,16838.164,117.0,108.0,13.0,12.0,13.0,0.0,13.0,6.0,0.061965525150299,0.0291773571687586,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.489,0.0,0.0,0.000378,0.028998,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:15.519566,2022-09-16 11:48:16.017908,1663321695.519566,1663321696.017908,2016.009229,2016.507571,0.498343,6.0,11.0,390.0,644.0,65.0,64.0,65.0,52.0,65.0,58.545,6260.748,10338.26,78.0,72.0,13.0,12.0,13.0,0.0,13.0,6.545,0.0993860244750976,0.0498159885406494,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000377,0.049628,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:15.601518,2022-09-16 11:48:16.004483,1663321695.601518,1663321696.004483,2016.091181,2016.494146,0.402966,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24597.605,18522.651,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0201167941093444,0.0287832192012241,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.191,0.202,0.0,0.0,0.018667,0.029062,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:16.008545,2022-09-16 11:48:16.016047,1663321696.008545,1663321696.016047,2016.498208,2016.50571,0.007503,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,554439.05,989460.459,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.001004832131522,0.0005001386006673,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.003,0.001,0.0,0.0,0.000617,0.000186,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:16.201354,2022-09-16 11:48:16.611028,1663321696.201354,1663321696.611028,2016.691017,2017.100691,0.409675,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24194.793,18219.323,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204585433006286,0.0292433500289917,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.199,0.2,0.0,0.0,0.022717,0.029348,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:16.510712,2022-09-16 11:48:16.561766,1663321696.510712,1663321696.561766,2017.000375,2017.051429,0.051055,8.0,11.0,520.0,668.0,65.0,64.0,65.0,52.0,65.0,60.727,81480.755,104671.431,104.0,96.0,13.0,12.0,13.0,0.0,13.0,8.727,0.0010104179382324,0.0051054000854492,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.042,0.0,0.0,0.000629,0.004613,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:16.060818,2022-09-16 11:48:16.523280,1663321696.060818,1663321696.52328,2016.550481,2017.012943,0.462463,5.0,11.0,325.0,632.0,65.0,64.0,65.0,52.0,65.0,57.455,5622.072,10932.768,65.0,60.0,13.0,12.0,13.0,0.0,13.0,5.455,0.0007140040397644,0.0462461948394775,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000308,0.000207,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:16.801545,2022-09-16 11:48:17.211921,1663321696.801545,1663321697.211921,2017.291208,2017.701584,0.410377,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24153.396,18188.151,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204880952835083,0.0292945078441074,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.192,0.202,0.0,0.0,0.022558,0.030337,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:17.014678,2022-09-16 11:48:17.514659,1663321697.014678,1663321697.514659,2017.504341,2018.004322,0.499982,11.0,23.0,715.0,1340.0,65.0,64.0,65.0,52.0,65.0,58.261,11440.414,21440.775,143.0,144.0,13.0,12.0,13.0,0.0,13.0,6.261,0.0498937845230102,0.0227264057506214,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.522,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.004,0.482,0.0,0.0,0.000932,0.022302,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:17.029065,2022-09-16 11:48:17.522398,1663321697.029065,1663321697.522398,2017.518728,2018.012061,0.493334,10.0,18.0,650.0,1056.0,65.0,64.0,65.0,52.0,65.0,58.667,10540.524,17124.298,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.667,0.0547772248586018,0.029003059162813,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.485,0.0,0.0,0.000401,0.028816,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.23,02:42:c0:a8:00:0b,02:42:c0:a8:00:17,192.168.0.11,192.168.0.23,IPV4-TCP,2022-09-16 11:48:07.918315,2022-09-16 11:48:07.919482,1663321687.918315,1663321687.919482,2008.407978,2008.409145,0.001168,1.0,2.0,64.0,121.0,64.0,69.0,64.0,52.0,64.0,60.5,438334.043,828725.301,12.0,17.0,12.0,17.0,12.0,0.0,12.0,8.5,,0.0011670589447021,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001115,5.2e-05,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:17.400882,2022-09-16 11:48:17.804943,1663321697.400882,1663321697.804943,2017.890545,2018.294606,0.404062,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24530.884,18472.409,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0201657533645629,0.0288490738187517,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.196,0.199,0.0,0.0,0.020432,0.028749,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:17.515199,2022-09-16 11:48:17.561628,1663321697.515199,1663321697.561628,2018.004862,2018.051291,0.04643,5.0,8.0,325.0,464.0,65.0,64.0,65.0,52.0,65.0,58.0,55998.087,79948.039,65.0,48.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0008002519607543,0.0066264356885637,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.043,0.0,0.0,0.000391,0.005625,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:18.015717,2022-09-16 11:48:18.515596,1663321698.015717,1663321698.515596,2018.50538,2019.005259,0.49988,12.0,24.0,780.0,1392.0,65.0,64.0,65.0,52.0,65.0,58.0,12482.999,22277.352,156.0,144.0,13.0,12.0,13.0,0.0,13.0,6.0,0.045379638671875,0.021733864493992,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.006,0.485,0.0,0.0,0.000829,0.021339,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:17.564642,2022-09-16 11:48:18.032144,1663321697.564642,1663321698.032144,2018.054305,2018.521807,0.467503,5.0,11.0,325.0,632.0,65.0,64.0,65.0,52.0,65.0,57.455,5561.46,10814.901,65.0,60.0,13.0,12.0,13.0,0.0,13.0,5.455,0.0010564923286437,0.0467502117156982,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000425,0.000342,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:18.001224,2022-09-16 11:48:18.411981,1663321698.001224,1663321698.411981,2018.490887,2018.901644,0.410758,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24130.993,18171.28,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0200986504554748,0.0293277161461966,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.195,0.201,0.0,0.0,0.022132,0.028845,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:18.515915,2022-09-16 11:48:19.015827,1663321698.515915,1663321699.015827,2019.005578,2019.50549,0.499913,5.0,11.0,325.0,644.0,65.0,64.0,65.0,52.0,65.0,58.545,5200.905,10305.793,65.0,72.0,13.0,12.0,13.0,0.0,13.0,6.545,0.1243117451667785,0.0499912023544311,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000421,0.049835,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:18.519455,2022-09-16 11:48:18.523396,1663321698.519455,1663321698.523396,2019.009118,2019.013059,0.003942,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,659553.783,1177049.828,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0008377432823181,0.0004378954569498,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000425,0.000222,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:18.601472,2022-09-16 11:48:19.014615,1663321698.601472,1663321699.014615,2019.091135,2019.504278,0.413144,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22984.713,18066.333,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0217095801704808,0.0294945069721766,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.201,0.2,0.0,0.0,0.024278,0.028941,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:19.016111,2022-09-16 11:48:19.515547,1663321699.016111,1663321699.515547,2019.505774,2020.00521,0.499437,10.0,16.0,650.0,940.0,65.0,64.0,65.0,52.0,65.0,58.75,10411.721,15056.95,130.0,108.0,13.0,12.0,13.0,0.0,13.0,6.75,0.0554804537031385,0.033293867111206,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.562,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000378,0.033562,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:19.020640,2022-09-16 11:48:19.520567,1663321699.02064,1663321699.520567,2019.510303,2020.01023,0.499928,7.0,12.0,455.0,720.0,65.0,64.0,65.0,52.0,65.0,60.0,7281.048,11521.658,91.0,96.0,13.0,12.0,13.0,0.0,13.0,8.0,0.083245833714803,0.0454479130831631,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000236,0.049154,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:19.201515,2022-09-16 11:48:19.652997,1663321699.201515,1663321699.652997,2019.691178,2020.14266,0.451483,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,21032.904,16532.182,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0237245810659308,0.0293095793042864,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.198,0.199,0.0,0.0,0.022953,0.029471,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:19.802561,2022-09-16 11:48:20.213429,1663321699.802561,1663321700.213429,2020.292224,2020.703092,0.410869,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24124.482,18166.377,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0205433964729309,0.0288948672158377,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.201,0.2,0.0,0.0,0.020685,0.028663,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:19.516400,2022-09-16 11:48:20.008241,1663321699.5164,1663321700.008241,2020.006063,2020.497904,0.491842,13.0,26.0,845.0,1508.0,65.0,64.0,65.0,52.0,65.0,58.0,13744.256,24528.21,169.0,156.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0409509142239888,0.0196736335754394,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.486,0.0,0.0,0.000244,0.019562,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:19.520668,2022-09-16 11:48:20.010015,1663321699.520668,1663321700.010015,2020.010331,2020.499678,0.489348,8.0,15.0,520.0,864.0,65.0,64.0,65.0,52.0,65.0,57.6,8501.108,14124.918,104.0,84.0,13.0,12.0,13.0,0.0,13.0,5.6,0.0699051448277064,0.0349520785467965,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.487,0.0,0.0,0.000189,0.032544,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:20.401600,2022-09-16 11:48:20.806622,1663321700.4016,1663321700.806622,2020.891263,2021.296285,0.405023,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24472.676,18428.577,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202172040939331,0.0289227281297956,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.196,0.199,0.0,0.0,0.020848,0.028936,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:20.515880,2022-09-16 11:48:21.015693,1663321700.51588,1663321701.015693,2021.005543,2021.505356,0.499814,8.0,11.0,520.0,680.0,65.0,64.0,65.0,52.0,65.0,61.818,8323.099,10884.052,104.0,108.0,13.0,12.0,13.0,0.0,13.0,9.818,0.0017107214246477,0.0499812841415405,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.486,0.0,0.0,0.000747,0.05382,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:20.529845,2022-09-16 11:48:21.029661,1663321700.529845,1663321701.029661,2021.019508,2021.519324,0.499817,5.0,11.0,325.0,644.0,65.0,64.0,65.0,52.0,65.0,58.545,5201.905,10307.774,65.0,72.0,13.0,12.0,13.0,0.0,13.0,6.545,0.0009217262268066,0.0499815940856933,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000412,0.049862,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:21.016229,2022-09-16 11:48:21.516227,1663321701.016229,1663321701.516227,2021.505892,2022.00589,0.499999,15.0,30.0,975.0,1740.0,65.0,64.0,65.0,52.0,65.0,58.0,15600.028,27840.051,195.0,180.0,13.0,12.0,13.0,0.0,13.0,6.0,0.03567864213671,0.0172355832724735,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.481,0.0,0.0,0.000639,0.016402,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:21.000939,2022-09-16 11:48:21.405099,1663321701.000939,1663321701.405099,2021.490602,2021.894762,0.404161,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24524.879,18467.887,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.020172643661499,0.0288685730525425,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.195,0.2,0.0,0.0,0.022477,0.029614,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:48:21.516480,2022-09-16 11:48:22.016408,1663321701.51648,1663321702.016408,2022.006143,2022.506071,0.499929,3.0,6.0,195.0,348.0,65.0,64.0,65.0,52.0,65.0,58.0,3120.443,5568.791,39.0,36.0,13.0,12.0,13.0,0.0,13.0,6.0,0.2496780157089233,0.0999773979187011,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.497,0.001,0.0,0.000674,0.083121,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:48:21.029922,2022-09-16 11:48:21.524982,1663321701.029922,1663321701.524982,2021.519585,2022.014645,0.495061,10.0,19.0,650.0,1096.0,65.0,64.0,65.0,52.0,65.0,57.684,10503.757,17710.95,130.0,108.0,13.0,12.0,13.0,0.0,13.0,5.684,0.0549995634290907,0.0275015036265055,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.474,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.485,0.0,0.0,0.000387,0.025903,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:48:21.600750,2022-09-16 11:48:22.045626,1663321701.60075,1663321702.045626,2022.090413,2022.535289,0.444877,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,22280.318,16777.673,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0221946954727172,0.0317642177854265,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.223,0.202,0.0,0.0,0.022369,0.029393,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
